game_title	steam_url
Puzzle Chambers	https://store.steampowered.com/app/740410/Puzzle_Chambers/?snr=1_7_7_230_150_242
Monster Pub	https://store.steampowered.com/app/920280/Monster_Pub/?snr=1_7_7_230_150_242
Defense Zone 3 Ultra HD	https://store.steampowered.com/app/324520/Defense_Zone_3_Ultra_HD/?snr=1_7_7_230_150_242
Tiny Brains	https://store.steampowered.com/app/253690/Tiny_Brains/?snr=1_7_7_230_150_242
Mindball Play	https://store.steampowered.com/app/446850/Mindball_Play/?snr=1_7_7_230_150_242
Coffence	https://store.steampowered.com/app/583240/Coffence/?snr=1_7_7_230_150_242
East Tower - Kurenai	https://store.steampowered.com/app/356560/East_Tower__Kurenai/?snr=1_7_7_230_150_242
Disney•Pixar Cars Mater-National Championship	https://store.steampowered.com/app/332260/DisneyPixar_Cars_MaterNational_Championship/?snr=1_7_7_230_150_242
AREA 4643	https://store.steampowered.com/app/948100/AREA_4643/?snr=1_7_7_230_150_242
Lovecraft Quest - A Comix Game	https://store.steampowered.com/app/952460/Lovecraft_Quest__A_Comix_Game/?snr=1_7_7_230_150_243
Tradewinds Caravans + Odyssey Pack	https://store.steampowered.com/app/36130/Tradewinds_Caravans__Odyssey_Pack/?snr=1_7_7_230_150_243
Citystate	https://store.steampowered.com/app/774351/Citystate/?snr=1_7_7_230_150_243
Neon Seoul: Outrun	https://store.steampowered.com/app/756700/Neon_Seoul_Outrun/?snr=1_7_7_230_150_243
MagiCat	https://store.steampowered.com/app/656970/MagiCat/?snr=1_7_7_230_150_243
Eternal Lore	https://store.steampowered.com/app/601790/Eternal_Lore/?snr=1_7_7_230_150_243
Alien Rage - Unlimited	https://store.steampowered.com/app/217920/Alien_Rage__Unlimited/?snr=1_7_7_230_150_243
HYPERGUN	https://store.steampowered.com/app/783450/HYPERGUN/?snr=1_7_7_230_150_243
Viki Spotter: Sports	https://store.steampowered.com/app/853110/Viki_Spotter_Sports/?snr=1_7_7_230_150_243
Primal Carnage	https://store.steampowered.com/app/215470/Primal_Carnage/?snr=1_7_7_230_150_243
Lost Lands: The Wanderer	https://store.steampowered.com/app/626640/Lost_Lands_The_Wanderer/?snr=1_7_7_230_150_243
Weather Lord: Hidden Realm	https://store.steampowered.com/app/637930/Weather_Lord_Hidden_Realm/?snr=1_7_7_230_150_243
Seers Isle	https://store.steampowered.com/app/738650/Seers_Isle/?snr=1_7_7_230_150_243
Mighty Gunvolt	https://store.steampowered.com/app/394600/Mighty_Gunvolt/?snr=1_7_7_230_150_243
Bliss Maze(极乐迷宫)	https://store.steampowered.com/app/951140/Bliss_Maze/?snr=1_7_7_230_150_243
Dark Tales™: Edgar Allan Poe's The Mystery of Marie Roget Collector's Edition	https://store.steampowered.com/app/805000/Dark_Tales_Edgar_Allan_Poes_The_Mystery_of_Marie_Roget_Collectors_Edition/?snr=1_7_7_230_150_243
Mystery Case Files: Huntsville™	https://store.steampowered.com/app/50960/Mystery_Case_Files_Huntsville/?snr=1_7_7_230_150_243
Incredible Mandy	https://store.steampowered.com/app/857950/Incredible_Mandy/?snr=1_7_7_230_150_243
Dr. Cares - Family Practice	https://store.steampowered.com/app/944810/Dr_Cares__Family_Practice/?snr=1_7_7_230_150_243
Path to Mnemosyne	https://store.steampowered.com/app/770410/Path_to_Mnemosyne/?snr=1_7_7_230_150_243
Visual Out	https://store.steampowered.com/app/675910/Visual_Out/?snr=1_7_7_230_150_243
Smile'N'Slide	https://store.steampowered.com/app/860680/SmileNSlide/?snr=1_7_7_230_150_243
Barbearian	https://store.steampowered.com/app/813450/Barbearian/?snr=1_7_7_230_150_243
Super Jigsaw Puzzle: Space	https://store.steampowered.com/app/951700/Super_Jigsaw_Puzzle_Space/?snr=1_7_7_230_150_243
Betrayal Collection	https://store.steampowered.com/app/559640/Betrayal_Collection/?snr=1_7_7_230_150_243
DROD: The Second Sky	https://store.steampowered.com/app/351320/DROD_The_Second_Sky/?snr=1_7_7_230_150_244
2236 A.D.	https://store.steampowered.com/app/800820/2236_AD/?snr=1_7_7_230_150_244
Pig Eat Ball	https://store.steampowered.com/app/339090/Pig_Eat_Ball/?snr=1_7_7_230_150_244
39 Days to Mars	https://store.steampowered.com/app/504920/39_Days_to_Mars/?snr=1_7_7_230_150_244
Lightfield HYPER Edition	https://store.steampowered.com/app/790020/Lightfield_HYPER_Edition/?snr=1_7_7_230_150_244
Sandy Path	https://store.steampowered.com/app/895360/Sandy_Path/?snr=1_7_7_230_150_244
Raptor Valley	https://store.steampowered.com/app/524120/Raptor_Valley/?snr=1_7_7_230_150_244
Digital Diamond Baseball	https://store.steampowered.com/app/801300/Digital_Diamond_Baseball/?snr=1_7_7_230_150_244
aMAZE Halloween	https://store.steampowered.com/app/949030/aMAZE_Halloween/?snr=1_7_7_230_150_244
Sable's Grimoire	https://store.steampowered.com/app/717850/Sables_Grimoire/?snr=1_7_7_230_150_244
aMAZE Classic: Inverted	https://store.steampowered.com/app/874010/aMAZE_Classic_Inverted/?snr=1_7_7_230_150_244
No Way Out - A Dead Realm Tale	https://store.steampowered.com/app/536960/No_Way_Out__A_Dead_Realm_Tale/?snr=1_7_7_230_150_244
Aura of Worlds	https://store.steampowered.com/app/841600/Aura_of_Worlds/?snr=1_7_7_230_150_244
Gladiator School	https://store.steampowered.com/app/556860/Gladiator_School/?snr=1_7_7_230_150_244
Pinball Arcade	https://store.steampowered.com/app/238260/Pinball_Arcade/?snr=1_7_7_230_150_244
TT Isle of Man	https://store.steampowered.com/app/626610/TT_Isle_of_Man/?snr=1_7_7_230_150_244
Tree of Life	https://store.steampowered.com/app/361800/Tree_of_Life/?snr=1_7_7_230_150_244
World of Zoo	https://store.steampowered.com/app/43100/World_of_Zoo/?snr=1_7_7_230_150_244
Monster Garden	https://store.steampowered.com/app/719660/Monster_Garden/?snr=1_7_7_230_150_244
HELLFRONT: HONEYMOON	https://store.steampowered.com/app/824460/HELLFRONT_HONEYMOON/?snr=1_7_7_230_150_244
SUFFER	https://store.steampowered.com/app/950210/SUFFER/?snr=1_7_7_230_150_244
Grim Tales: Bloody Mary Collector's Edition	https://store.steampowered.com/app/956400/Grim_Tales_Bloody_Mary_Collectors_Edition/?snr=1_7_7_230_150_244
Jewel Quest Seven Seas Collector's Edition	https://store.steampowered.com/app/540360/Jewel_Quest_Seven_Seas_Collectors_Edition/?snr=1_7_7_230_150_244
Hentai Square Puzzle	https://store.steampowered.com/app/982030/Hentai_Square_Puzzle/?snr=1_7_7_230_150_244
7 Wonders: Magical Mystery Tour	https://store.steampowered.com/app/275830/7_Wonders_Magical_Mystery_Tour/?snr=1_7_7_230_150_244
SoulSet	https://store.steampowered.com/app/589860/SoulSet/?snr=1_7_7_230_150_245
White Day: A Labyrinth Named School	https://store.steampowered.com/app/466130/White_Day_A_Labyrinth_Named_School/?snr=1_7_7_230_150_245
Disney's Chicken Little: Ace in Action	https://store.steampowered.com/app/338300/Disneys_Chicken_Little_Ace_in_Action/?snr=1_7_7_230_150_245
I, Hope	https://store.steampowered.com/app/448960/I_Hope/?snr=1_7_7_230_150_245
Another Sight	https://store.steampowered.com/app/888630/Another_Sight/?snr=1_7_7_230_150_245
RRRR	https://store.steampowered.com/app/979900/RRRR/?snr=1_7_7_230_150_245
The Cooking Game VR	https://store.steampowered.com/app/857180/The_Cooking_Game_VR/?snr=1_7_7_230_150_245
Blood Money	https://store.steampowered.com/app/886180/Blood_Money/?snr=1_7_7_230_150_245
HEIANKYO ALIEN / 平安京エイリアン	https://store.steampowered.com/app/690710/HEIANKYO_ALIEN/?snr=1_7_7_230_150_245
H-Hour: World's Elite	https://store.steampowered.com/app/293220/HHour_Worlds_Elite/?snr=1_7_7_230_150_245
Castle In The Darkness	https://store.steampowered.com/app/262960/Castle_In_The_Darkness/?snr=1_7_7_230_150_245
Ecchi Sketch: Draw Cute Girls Every Day!	https://store.steampowered.com/app/606690/Ecchi_Sketch_Draw_Cute_Girls_Every_Day/?snr=1_7_7_230_150_245
Wars and Battles: Normandy	https://store.steampowered.com/app/738580/Wars_and_Battles_Normandy/?snr=1_7_7_230_150_245
Euro Truck Simulator	https://store.steampowered.com/app/232010/Euro_Truck_Simulator/?snr=1_7_7_230_150_245
Battle of Kings VR	https://store.steampowered.com/app/778250/Battle_of_Kings_VR/?snr=1_7_7_230_150_245
Bloody Trapland 2: Curiosity	https://store.steampowered.com/app/579840/Bloody_Trapland_2_Curiosity/?snr=1_7_7_230_150_245
Bottom of the 9th	https://store.steampowered.com/app/705020/Bottom_of_the_9th/?snr=1_7_7_230_150_245
You Can(Not) Survive	https://store.steampowered.com/app/976340/You_CanNot_Survive/?snr=1_7_7_230_150_245
Farm Frenzy 2	https://store.steampowered.com/app/38130/Farm_Frenzy_2/?snr=1_7_7_230_150_245
Tasty Planet	https://store.steampowered.com/app/687540/Tasty_Planet/?snr=1_7_7_230_150_245
Zeran's Folly	https://store.steampowered.com/app/665030/Zerans_Folly/?snr=1_7_7_230_150_245
Dragon Fantasy: The Volumes of Westeria	https://store.steampowered.com/app/327980/Dragon_Fantasy_The_Volumes_of_Westeria/?snr=1_7_7_230_150_245
ReThink | Evolved 2	https://store.steampowered.com/app/820600/ReThink__Evolved_2/?snr=1_7_7_230_150_245
Fidget Spinner In Space	https://store.steampowered.com/app/745510/Fidget_Spinner_In_Space/?snr=1_7_7_230_150_245
Alone	https://store.steampowered.com/app/837930/Alone/?snr=1_7_7_230_150_245
Carpe Diem: Reboot	https://store.steampowered.com/app/686760/Carpe_Diem_Reboot/?snr=1_7_7_230_150_246
Deadly Days	https://store.steampowered.com/app/740080/Deadly_Days/?snr=1_7_7_230_150_246
Inescapable VR: Underground	https://store.steampowered.com/app/666340/Inescapable_VR_Underground/?snr=1_7_7_230_150_246
Urban Chaos	https://store.steampowered.com/app/243060/Urban_Chaos/?snr=1_7_7_230_150_246
Touhou: Dreaming Butterfly | 东方蝶梦志	https://store.steampowered.com/app/941410/Touhou_Dreaming_Butterfly/?snr=1_7_7_230_150_246
Conquest: Frontier Wars	https://store.steampowered.com/app/578670/Conquest_Frontier_Wars/?snr=1_7_7_230_150_246
Mystery Case Files®: Escape from Ravenhearst™	https://store.steampowered.com/app/438560/Mystery_Case_Files_Escape_from_Ravenhearst/?snr=1_7_7_230_150_246
Willy-Nilly Knight	https://store.steampowered.com/app/610500/WillyNilly_Knight/?snr=1_7_7_230_150_246
The World of Labyrinths: Labyronia	https://store.steampowered.com/app/864740/The_World_of_Labyrinths_Labyronia/?snr=1_7_7_230_150_246
Silver Grapple	https://store.steampowered.com/app/595080/Silver_Grapple/?snr=1_7_7_230_150_246
Radiis	https://store.steampowered.com/app/810640/Radiis/?snr=1_7_7_230_150_246
Commands & Colors: The Great War	https://store.steampowered.com/app/449460/Commands__Colors_The_Great_War/?snr=1_7_7_230_150_246
Goblin's Shop	https://store.steampowered.com/app/942900/Goblins_Shop/?snr=1_7_7_230_150_246
Gabriel Knight: Sins of the Father®	https://store.steampowered.com/app/495700/Gabriel_Knight_Sins_of_the_Father/?snr=1_7_7_230_150_246
Dark Romance: Vampire in Love Collector's Edition	https://store.steampowered.com/app/723930/Dark_Romance_Vampire_in_Love_Collectors_Edition/?snr=1_7_7_230_150_246
Haimrik	https://store.steampowered.com/app/492180/Haimrik/?snr=1_7_7_230_150_246
Citrouille	https://store.steampowered.com/app/833270/Citrouille/?snr=1_7_7_230_150_246
MazeQuest 2	https://store.steampowered.com/app/738440/MazeQuest_2/?snr=1_7_7_230_150_246
Ancient Battle: Hannibal	https://store.steampowered.com/app/715280/Ancient_Battle_Hannibal/?snr=1_7_7_230_150_246
NAIRI: Tower of Shirin	https://store.steampowered.com/app/802450/NAIRI_Tower_of_Shirin/?snr=1_7_7_230_150_246
Polyball	https://store.steampowered.com/app/368180/Polyball/?snr=1_7_7_230_150_246
BUCK: Saturday Morning Cartoon Apocalypse	https://store.steampowered.com/app/443890/BUCK_Saturday_Morning_Cartoon_Apocalypse/?snr=1_7_7_230_150_246
World of Subways 4 – New York Line 7	https://store.steampowered.com/app/343070/World_of_Subways_4__New_York_Line_7/?snr=1_7_7_230_150_246
Core Awaken ~The Yuka~	https://store.steampowered.com/app/878150/Core_Awaken_The_Yuka/?snr=1_7_7_230_150_246
Nusantara: Legend of The Winged Ones	https://store.steampowered.com/app/986710/Nusantara_Legend_of_The_Winged_Ones/?snr=1_7_7_230_150_246
TrackMania² Canyon	https://store.steampowered.com/app/228760/TrackMania_Canyon/?snr=1_7_7_230_150_247
TrackMania² Valley	https://store.steampowered.com/app/243360/TrackMania_Valley/?snr=1_7_7_230_150_247
Ember	https://store.steampowered.com/app/339580/Ember/?snr=1_7_7_230_150_247
Cthulhu Mythos RPG -The Sleeping Girl of the Miasma Sea-	https://store.steampowered.com/app/938240/Cthulhu_Mythos_RPG_The_Sleeping_Girl_of_the_Miasma_Sea/?snr=1_7_7_230_150_247
Mosaics Galore	https://store.steampowered.com/app/567150/Mosaics_Galore/?snr=1_7_7_230_150_247
Lupus in Fabula	https://store.steampowered.com/app/652130/Lupus_in_Fabula/?snr=1_7_7_230_150_247
Creatura	https://store.steampowered.com/app/781130/Creatura/?snr=1_7_7_230_150_247
Jet Set Knights	https://store.steampowered.com/app/405550/Jet_Set_Knights/?snr=1_7_7_230_150_247
AIdol	https://store.steampowered.com/app/829210/AIdol/?snr=1_7_7_230_150_247
Empyrean Frontier	https://store.steampowered.com/app/586920/Empyrean_Frontier/?snr=1_7_7_230_150_247
Grim Facade: The Artist and The Pretender Collector's Edition	https://store.steampowered.com/app/940990/Grim_Facade_The_Artist_and_The_Pretender_Collectors_Edition/?snr=1_7_7_230_150_247
She is Mermaid	https://store.steampowered.com/app/869870/She_is_Mermaid/?snr=1_7_7_230_150_247
Super Jigsaw Puzzle: Cities	https://store.steampowered.com/app/862110/Super_Jigsaw_Puzzle_Cities/?snr=1_7_7_230_150_247
Super Jigsaw Puzzle: Monuments	https://store.steampowered.com/app/878250/Super_Jigsaw_Puzzle_Monuments/?snr=1_7_7_230_150_247
Zork: Grand Inquisitor	https://store.steampowered.com/app/570680/Zork_Grand_Inquisitor/?snr=1_7_7_230_150_247
Starting The Game	https://store.steampowered.com/app/850630/Starting_The_Game/?snr=1_7_7_230_150_247
Solar Explorer: New Dawn	https://store.steampowered.com/app/875080/Solar_Explorer_New_Dawn/?snr=1_7_7_230_150_247
Jagged Alliance 2 - Wildfire	https://store.steampowered.com/app/215930/Jagged_Alliance_2__Wildfire/?snr=1_7_7_230_150_247
Phantasma VR	https://store.steampowered.com/app/608870/Phantasma_VR/?snr=1_7_7_230_150_247
Sexy Jigsaw / Sexy Puzzle / 性感拼图	https://store.steampowered.com/app/920520/Sexy_Jigsaw__Sexy_Puzzle/?snr=1_7_7_230_150_247
Train Harder	https://store.steampowered.com/app/614150/Train_Harder/?snr=1_7_7_230_150_247
RACE Injection	https://store.steampowered.com/app/44680/RACE_Injection/?snr=1_7_7_230_150_247
Weird Park Trilogy	https://store.steampowered.com/app/372260/Weird_Park_Trilogy/?snr=1_7_7_230_150_247
Carpe Lucem - Seize The Light VR	https://store.steampowered.com/app/433700/Carpe_Lucem__Seize_The_Light_VR/?snr=1_7_7_230_150_247
Welcome Above	https://store.steampowered.com/app/912660/Welcome_Above/?snr=1_7_7_230_150_247
Bionic Commando	https://store.steampowered.com/app/21670/Bionic_Commando/?snr=1_7_7_230_150_248
Bionic Commando: Rearmed	https://store.steampowered.com/app/21680/Bionic_Commando_Rearmed/?snr=1_7_7_230_150_248
Luna	https://store.steampowered.com/app/605770/Luna/?snr=1_7_7_230_150_248
Omni Link	https://store.steampowered.com/app/529100/Omni_Link/?snr=1_7_7_230_150_248
A Fear Of Heights, And Other Things	https://store.steampowered.com/app/535460/A_Fear_Of_Heights_And_Other_Things/?snr=1_7_7_230_150_248
One More Roll	https://store.steampowered.com/app/911520/One_More_Roll/?snr=1_7_7_230_150_248
Sniper Fury	https://store.steampowered.com/app/591740/Sniper_Fury/?snr=1_7_7_230_150_248
Residue: Final Cut	https://store.steampowered.com/app/265790/Residue_Final_Cut/?snr=1_7_7_230_150_248
Dude Simulator 2	https://store.steampowered.com/app/825310/Dude_Simulator_2/?snr=1_7_7_230_150_248
Cows VS Vikings	https://store.steampowered.com/app/854860/Cows_VS_Vikings/?snr=1_7_7_230_150_248
18 Wheels of Steel: Across America	https://store.steampowered.com/app/514160/18_Wheels_of_Steel_Across_America/?snr=1_7_7_230_150_248
Beetle Uprising	https://store.steampowered.com/app/662680/Beetle_Uprising/?snr=1_7_7_230_150_248
Descent: FreeSpace – The Great War	https://store.steampowered.com/app/273600/Descent_FreeSpace__The_Great_War/?snr=1_7_7_230_150_248
Glider Island	https://store.steampowered.com/app/500110/Glider_Island/?snr=1_7_7_230_150_248
Disney's Aladdin	https://store.steampowered.com/app/561100/Disneys_Aladdin/?snr=1_7_7_230_150_248
Numgeon	https://store.steampowered.com/app/990640/Numgeon/?snr=1_7_7_230_150_248
Moebius: Empire Rising	https://store.steampowered.com/app/264520/Moebius_Empire_Rising/?snr=1_7_7_230_150_248
Fortified	https://store.steampowered.com/app/334210/Fortified/?snr=1_7_7_230_150_248
Abyss Odyssey	https://store.steampowered.com/app/255070/Abyss_Odyssey/?snr=1_7_7_230_150_248
Enclave	https://store.steampowered.com/app/253980/Enclave/?snr=1_7_7_230_150_248
Farstorm	https://store.steampowered.com/app/923420/Farstorm/?snr=1_7_7_230_150_248
The Moonstone Equation	https://store.steampowered.com/app/589100/The_Moonstone_Equation/?snr=1_7_7_230_150_248
Haven Moon	https://store.steampowered.com/app/493720/Haven_Moon/?snr=1_7_7_230_150_248
BANZAI PECAN: The Last Hope For the Young Century	https://store.steampowered.com/app/341440/BANZAI_PECAN_The_Last_Hope_For_the_Young_Century/?snr=1_7_7_230_150_248
Fantasy Quest Solitaire	https://store.steampowered.com/app/755950/Fantasy_Quest_Solitaire/?snr=1_7_7_230_150_248
Spacecats with Lasers VR	https://store.steampowered.com/app/565190/Spacecats_with_Lasers_VR/?snr=1_7_7_230_150_249
Drawn™: Trail of Shadows Collector's Edition	https://store.steampowered.com/app/567240/Drawn_Trail_of_Shadows_Collectors_Edition/?snr=1_7_7_230_150_249
Silverworld	https://store.steampowered.com/app/839940/Silverworld/?snr=1_7_7_230_150_249
Led It Rain	https://store.steampowered.com/app/464610/Led_It_Rain/?snr=1_7_7_230_150_249
Big Buck Hunter Arcade	https://store.steampowered.com/app/455700/Big_Buck_Hunter_Arcade/?snr=1_7_7_230_150_249
Tanks VR	https://store.steampowered.com/app/636620/Tanks_VR/?snr=1_7_7_230_150_249
The Greater Good	https://store.steampowered.com/app/899960/The_Greater_Good/?snr=1_7_7_230_150_249
Osozaki 遅咲き Late Blooming - First	https://store.steampowered.com/app/471260/Osozaki__Late_Blooming__First/?snr=1_7_7_230_150_249
Strania - The Stella Machina -	https://store.steampowered.com/app/407380/Strania__The_Stella_Machina/?snr=1_7_7_230_150_249
Hidden Dragon: Legend	https://store.steampowered.com/app/680390/Hidden_Dragon_Legend/?snr=1_7_7_230_150_249
Alphabear: Hardcover Edition	https://store.steampowered.com/app/644080/Alphabear_Hardcover_Edition/?snr=1_7_7_230_150_249
Yakuza Kiss	https://store.steampowered.com/app/847950/Yakuza_Kiss/?snr=1_7_7_230_150_249
Candice DeBébé's Scandalous Secrets	https://store.steampowered.com/app/941540/Candice_DeBbs_Scandalous_Secrets/?snr=1_7_7_230_150_249
Loyalty and Blood: Viktor Origins	https://store.steampowered.com/app/624320/Loyalty_and_Blood_Viktor_Origins/?snr=1_7_7_230_150_249
Evil Genome 光明重影	https://store.steampowered.com/app/635250/Evil_Genome/?snr=1_7_7_230_150_249
Claws & Feathers 2	https://store.steampowered.com/app/566940/Claws__Feathers_2/?snr=1_7_7_230_150_249
Brigand: Oaxaca	https://store.steampowered.com/app/652410/Brigand_Oaxaca/?snr=1_7_7_230_150_249
